Name                                          ,State       ,Host                         ,Guest OS                                        ,IP Address                                                                                                                                                                                                                                                                                                                                                              ,DNS Name
d2vvsobkoweb001,Powered On,p2pucsgenhyp047.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.128.35,d2vvsobkoweb001.ncsecu.dev
d2vwinrdsapp001,Powered On,p2pucsgenhyp079.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.144,d2vwinrdsapp001.ncsecu.dev
d3vexpwycapl001,Powered On,p2pucsgenhyp032.ncsecu.local,Other (32-bit),172.27.159.40,D3VEXPWYCAPL001
d3vexpwyeapl001,Powered On,p2pucsgenhyp046.ncsecu.local,Other (32-bit),"172.27.240.11, 172.27.238.11",vcse1
d3vwinfilapp001,Powered On,10.9.96.82,Microsoft Windows Server 2016 or later (64-bit),10.14.19.45,d3vwinfilapp001.ncsecu.dev
DADS0101V,Powered On,p2pucsgenhyp025.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.12,DADS0101V.ncsecu.dev
dads0103v,Powered On,p2pucsgenhyp052.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.10,dads0103v.ncsecu.dev
dads0105v,Powered On,p2pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.13,dads0105v.ncsecu.dev
dads0106v,Powered On,p2pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.11,dads0106v.ncsecu.dev
dbbo0101v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.11,dbbo0101v.dev.secu.local
dbbo0301v,Powered On,p2pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.138.103,dbbo0301v.ncsecu.dev
dbbo0401v,Powered On,p2pucsgenhyp051.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.27.236.32, fe80::7764:a772:4075:f899",dbbo0401v.ncsecu.dev
dbbo0421v,Powered On,p2pucsgenhyp041.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),"172.27.236.33, fe80::250:56ff:feb9:b488",dbbo0421v.ncsecu.dev
dbbo0431v,Powered On,p2pucsgenhyp030.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),"172.27.236.34, fe80::250:56ff:feb9:b189",dbbo0431v
dbbo0701v,Powered On,p2pucsgenhyp021.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.27.137.12, fe80::1ffe:382b:275d:9bd1",dbbo0701v.ncsecu.dev
dbbo0702v,Powered On,p2pucsgenhyp021.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),"172.27.137.13, fe80::250:56ff:feb9:b25c",dbbo0702v.ncsecu.dev
dbbo0721v,Powered On,p2pucsgenhyp030.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),172.27.137.14,dbbo0721v.ncsecu.dev
dbbo0722v,Powered On,p2pucsgenhyp030.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),172.27.137.15,dbbo0722v.ncsecu.dev
dbbo0731v,Powered On,p2pucsgenhyp030.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),"172.27.137.16, fe80::250:56ff:feb9:214",dbbo0731v
dbbo0732v,Powered On,p2pucsgenhyp043.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),"172.27.137.17, fe80::250:56ff:feb9:2cfc",dbbo0732v
dbigiq0701v,Powered On,p2pucsgenhyp024.ncsecu.local,Other (64-bit),,DEV-BIGIQ01.ncsecu.dev
dbigiq0702v,Powered On,p2pucsgenhyp032.ncsecu.local,Other (64-bit),,DEV-BIGIQ02.ncsecu.dev
dbit0701v,Powered On,p2pucsgenhyp030.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.27.129.14, fe80::250:56ff:feb9:a99f",dbit0701v.ncsecu.dev
dbug0401v,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2012 (64-bit),"172.27.136.16, fe80::ac4b:42bf:ad85:8c09",dbug0401v.ncsecu.dev
dcgw0401v,Powered On,p2pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.224.34,dcgw0401v.cor-dev.local
dcgw0701v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.137.143,dcgw0701v.cor-dev.local
dcgw2401v,Powered On,p2pucsgenhyp020.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.224.50,dcgw2401v.cor-dev.local
dcgw2701v,Powered On,p2pucsgenhyp049.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.137.145,dcgw2701v.cor-dev.local
dcor0102v,Powered On,p2pucsgenhyp036.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.26,DCOR0102V.cor-dev.local
dcor0305v,Powered On,p2pucsgenhyp028.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.138.15,dcor0305v.cor-dev.local
dcor0401v,Powered On,p2pucsgenhyp033.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.224.32,dcor0401v.cor-dev.local
dcor0402v,Powered On,p2pucsgenhyp022.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.224.33,dcor0402v.cor-dev.local
dcor0701v,Powered On,p2pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.137.29,dcor0701v.cor-dev.local
dcor0701v-clone,Powered Off,p2pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),,
dcor0702v,Powered On,p2pucsgenhyp034.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.137.31,dcor0702v.cor-dev.local
dcor2305v,Powered On,p2pucsgenhyp022.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.33,dcor2305v.cor-dev.local
dcor2401v,Powered On,p2pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.224.48,DCOR2401V.cor-dev.local
dcor2402v,Powered On,p2pucsgenhyp021.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.224.49,DCOR2402V.cor-dev.local
dcor2701v,Powered On,p2pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.137.38,DCOR2701V.cor-dev.local
dcor2702v,Powered On,p2pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.137.40,dcor2702v.cor-dev.local
dcor3701v-new,Powered On,p2pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.137.42,dcor3701v.ncsecu.dev
dcrm0305v,Powered On,p2pucsgenhyp030.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.138.14,dcrm0305v.cor-dev.local
dcrm0401v,Powered On,p2pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.136.19,dcrm0401v.cor-dev.local
dcrm2305v,Powered On,p2pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.20,dcrm2305v.cor-dev.local
dcrm2401v,Powered On,p2pucsgenhyp043.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.136.25,dcrm2401v.cor-dev.local
dcvp0705v,Powered On,p2pucsgenhyp021.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.158.32,dcvp0705v.ncsecu.dev
ddbp0301v,Powered On,p2pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.130.11,ddbp0301v.ncsecu.dev
ddbp0701v,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.129.20,ddbp0701v.ncsecu.dev
ddcd0701v,Powered On,p2pucsgenhyp041.ncsecu.local,Other (64-bit),,DEV-BIGIQ-DCD01.ncsecu.dev
dddb0316v,Powered On,p2pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.138.43, 172.27.138.24, 172.27.138.25, 172.27.138.26, 172.27.138.27",dddb0316v.ncsecu.dev
dddm0701v,Powered On,p2pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.155.43,dddm0701v.ncsecu.dev
ddlp9901v,Powered On,p2pucsgenhyp030.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.27.146.32, 172.27.155.40, fe80::250:56ff:feb9:45bf, fe80::250:56ff:feb9:2891, fe80::250:56ff:feb9:5709, fe80::250:56ff:feb9:48c4, fe80::250:56ff:feb9:c7de, fe80::250:56ff:feb9:7069",ddlp9901v
ddoc0303v,Powered On,p2pucsgenhyp044.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.130.15, fe80::41d:e1fa:113:5f8f",ddoc0303v.ncsecu.dev
ddpa0701v,Powered On,p2pucsgenhyp033.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.83,ddpa0701v.ncsecu.dev
ddsd0701v,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.23,DDSD0701V.ncsecu.dev
dedb0314v,Powered On,p2pucsgenhyp047.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.138.34,DEDB0314v.ncsecu.dev
dest0701v,Powered On,p2pucsgenhyp050.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.31,dest0701v.ncsecu.dev
dexs0214v,Powered On,p2pucsgenhyp043.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.50,dexs0214v.ncsecu.dev
dexs0216v,Powered On,p2pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.51,dexs0216v.ncsecu.dev
df5ve1,Powered Off,p2pucsgenhyp028.ncsecu.local,Other (64-bit),,
df5ve2,Powered Off,p2pucsgenhyp028.ncsecu.local,Other (64-bit),,
dfat0701v,Powered On,p2pucsgenhyp052.ncsecu.local,Other 2.6.x Linux (32-bit),"192.168.255.196, fe80::250:56ff:feb9:5796, fe80::250:56ff:feb9:8c1, fe80::250:56ff:feb9:c97a, fe80::250:56ff:feb9:209f",DFAT0701v
DFSA0701v,Powered On,p2pucsgenhyp021.ncsecu.local,VMware ESXi 5.x,,
dgit9901v,Powered On,p2pucsgenhyp021.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.27.161.16, fe80::250:56ff:feb9:8555",dgit9901v.ncsecu.dev
dgpm9901v,Powered On,p2pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.62,dgpm9901v.ncsecu.dev
dgtw0302v,Powered On,p2pucsgenhyp044.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.138.87,dgtw0302v.ncsecu.dev
dgtw0404v,Powered On,p2pucsgenhyp052.ncsecu.local,Microsoft Windows Server 2012 (64-bit),"172.27.136.73, 169.254.50.84, fe80::9d15:2b6a:2c4f:3254",dgtw0404v.ncsecu.dev
dgtw2301v,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.137.146,dgtw2301v.ncsecu.dev
dgtw2401v,Powered On,p2pucsgenhyp051.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.137.147,dgtw2401v.ncsecu.dev
dgtw3301v,Powered On,p2pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.142,dgtw3301v.ncsecu.dev
diam0401v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.128.17,diam0401v.ncsecu.dev
diam0701v,Powered On,p2pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.47,diam0701v.ncsecu.dev
didm0301v,Powered On,p2pucsgenhyp022.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),"172.27.138.84, fe80::998:71e1:1d3a:c0fc",didm0301v.ncsecu.dev
didm0403v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.69,didm0403v.ncsecu.dev
didm0405v,Powered On,p2pucsgenhyp050.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),"172.27.136.70, fe80::68e9:934a:8166:c69e",didm0405v.ncsecu.dev
didm1002v,Powered On,p2pucsgenhyp050.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),172.27.137.132,didm1002v.ncsecu.dev
didm1003v,Powered On,p2pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),"172.27.137.133, fe80::6025:c065:7dfc:2f94",didm1003v.ncsecu.dev
didm1101v,Powered On,p2pucsgenhyp041.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),"172.27.137.134, fe80::217e:fea1:a466:309a",DIDM1101V.ncsecu.dev
diiq9901v,Powered Off,p2pucsgenhyp025.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
DIMG0401v,Powered On,p2pucsgenhyp041.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.128.20,DIMG0401V.ncsecu.dev
dimg0402v,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.128.21,DIMG0402v.ncsecu.dev
DIMG0701v,Powered On,p2pucsgenhyp019.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.129.56,DIMG0701v.ncsecu.dev
dint0408v,Powered On,p2pucsgenhyp036.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.136.34,dint0408v.ncsecu.dev
dint0418v,Powered On,p2pucsgenhyp047.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.136.35,dint0418v.ncsecu.dev
disi9901v,Powered On,p2pucsgenhyp044.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.27.145.17, fdfe:9042:c53d:0:250:56ff:feb9:75fb, fe80::250:56ff:feb9:75fb",disi9901v
dkfx0301v,Powered On,p2pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.130.25,dkfx0301v.ncsecu.dev
dkfx0401v,Powered On,p2pucsgenhyp076.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.128.24,dkfx0401v.ncsecu.dev
dkfx0501v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.59,dkfx0501v.ncsecu.dev
dkfx0701v,Powered On,p2pucsgenhyp043.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.60,dkfx0701v.ncsecu.dev
dkms0702v,Powered On,p2pucsgenhyp051.ncsecu.local,Microsoft Windows Server 2012 (64-bit),"172.27.155.65, fe80::f5c2:b4ca:85ab:554a",DKMS0702v.ncsecu.dev
dkms0703v,Powered On,p2pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.66,dkms0703v.ncsecu.dev
dmca9901v,Powered On,p2pucsgenhyp076.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.155.37,dmca9901v.ncsecu.dev
dmov0411v,Powered On,p2pucsgenhyp079.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.50,dmov0411v.ncsecu.dev
DMOV0701v,Powered Off,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2012 (64-bit),,
dmov0711v,Powered On,p2pucsgenhyp052.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.137.82, 172.27.137.58, 172.27.137.156, 172.27.137.157, 172.27.137.158",dmov0711v.ncsecu.dev
dmov0712v,Powered On,p2pucsgenhyp052.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.83,dmov0712v.ncsecu.dev
dmov0721v,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.84,dmov0721v.ncsecu.dev
dmov9901v,Powered On,p2pucsgenhyp079.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.85,dmov9901v.ncsecu.dev
dmtp0702v,Powered Off,p2pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2012 (64-bit),,
dnsu0701v,Powered On,p2pucsgenhyp044.ncsecu.local,CentOS 4/5 (64-bit),172.27.129.71,dnsu0701v
dntw9916v,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.74,dntw9916v.ncsecu.dev
dobh0401v,Powered On,p2pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.53,dobh0401v.ncsecu.dev
dobh0402v,Powered On,p2pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.54,dobh0402v.ncsecu.dev
dobh0403v,Powered On,p2pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.55,dobh0403v.ncsecu.dev
dobh0404v,Powered On,p2pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.56,dobh0404v.ncsecu.dev
dobh0405v,Powered On,p2pucsgenhyp044.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.57,dobh0405v.ncsecu.dev
dobh0406v,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.58,dobh0406v.ncsecu.dev
dobh0701v,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.93,dobh0701v.ncsecu.dev
dobh2401V,Powered On,p2pucsgenhyp044.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.95,dobh2401V.ncsecu.dev
dobh2402V,Powered On,p2pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.96,dobh2402V.ncsecu.dev
dobh2403V,Powered On,p2pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.97,dobh2403V.ncsecu.dev
dobh2404V,Powered On,p2pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.59,dobh2404V.ncsecu.dev
dobh2405V,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.98,dobh2405V.ncsecu.dev
dobh2406V,Powered On,p2pucsgenhyp049.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.99,dobh2406V.ncsecu.dev
dobh2701V,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.100,dobh2701V.ncsecu.dev
donb0301v,Powered On,p2pucsgenhyp019.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.138.60, 172.27.138.71",donb0301v.ncsecu.dev
donb0302v,Powered On,p2pucsgenhyp051.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.138.61, 172.27.138.67, 172.27.138.110",donb0302v.ncsecu.dev
donb0701v,Powered On,p2pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.101,donb0701v.ncsecu.dev
donb0702v,Powered On,p2pucsgenhyp076.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.102,donb0702v.ncsecu.dev
donb1001v,Powered On,p2pucsgenhyp030.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.103,donb1001v.ncsecu.dev
donb1002v,Powered On,p2pucsgenhyp047.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,
donb2001V,Powered On,p2pucsgenhyp052.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.105,DONB2001V.ncsecu.dev
donb2002V,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.106,donb2002V.ncsecu.dev
donb2301V,Powered On,p2pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.138.73, 172.27.138.72",DONB2301V.ncsecu.dev
donb2302V,Powered On,p2pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.138.74, 172.27.138.68, 172.27.138.111",DONB2302V.ncsecu.dev
donb2701V,Powered On,p2pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.109,donb2701V.ncsecu.dev
donb2702V,Powered On,p2pucsgenhyp079.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.110,donb2702V.ncsecu.dev
donc9901v,Powered On,p2pucsgenhyp039.ncsecu.local,Other 2.6.x Linux (64-bit),,
dpfm0301v,Powered On,p2pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.138.41,dpfm0301v.ncsecu.dev
dpfm0401v,Powered On,p2pucsgenhyp079.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.136.38,dpfm0401v.ncsecu.dev
dpfm0404v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.136.39,dpfm0404v.ncsecu.dev
dpfm0405v,Powered On,p2pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.136.40,dpfm0405v.ncsecu.dev
dpfm0701v,Powered On,p2pucsgenhyp005.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.137.64,dpfm0701v.ncsecu.dev
dpfm0711v,Powered On,p2pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.137.65,dpfm0711v.ncsecu.dev
dplr0701v,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),"172.27.137.137, fe80::f1c4:6188:9e4d:d4dc",DPLR0701V.ncsecu.dev
drem0304v,Powered On,p2pucsgenhyp019.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.138.78,DREM0304v.dev.test
drem0404v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.136.65, fe80::796d:734:fd1c:f4a0",drem0404v.dev.test
drem0704v,Powered On,p2pucsgenhyp025.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.128,DREM0704v.dev.test
drem9902v,Powered On,p2pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.129,DREM9902v.dev.test
dscm0302v,Powered On,p2pucsgenhyp043.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.87,dscm0302v.ncsecu.dev
dscm0701v,Powered On,p2pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.155.88,dscm0701v.ncsecu.dev
dscm0702v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.155.89,dscm0702v.ncsecu.dev
DSCM0703v,Powered On,p2pucsgenhyp030.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.155.90,DSCM0703V.ncsecu.dev
dscp0701v,Powered On,p2pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.92,dscp0701v.ncsecu.dev
dsft0403v,Powered On,p2pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.234.60, 172.27.234.61, 172.27.234.62, 172.27.234.63, 172.27.234.64, 172.27.234.65, 172.27.234.66, 172.27.234.67",dsft0403v.cor-dev.local
dsft0404v,Powered On,p2pucsgenhyp044.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.234.70, 172.27.234.71, 172.27.234.72, 172.27.234.73, 172.27.234.74, 172.27.234.75, 172.27.234.76, 172.27.234.77",dsft0404v.cor-dev.local
dsol0301v,Powered On,p2pucsgenhyp044.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.155.84, fe80::382e:2adc:854e:b40",dsol0301v.ncsecu.dev
dsol0701v,Powered On,p2pucsgenhyp043.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.82,dsol0701v.ncsecu.dev
dsrc0701v,Powered On,p2pucsgenhyp050.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.129.88,dsrc0701v.ncsecu.dev
dsrc0702v,Powered On,p2pucsgenhyp027.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.27.129.89,dsrc0702v.ncsecu.dev
dtad0101v,Powered On,p2pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.14,dtad0101v.dev.test
dtad0102v,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.15,dtad0102v.dev.test
dtdb0316v,Powered On,p2pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.138.23,dtdb0316v.dev.test
dtex0201v,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.52,dtex0201v.dev.test
dtex0202v,Powered On,p2pucsgenhyp025.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.155.53,dtex0202v.dev.test
dtim0702v,Powered On,p2pucsgenhyp020.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.48,dtim0702v.dev.test
dtim0703v,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.49,dtim0703v.dev.test
dtim0704v,Powered On,p2pucsgenhyp050.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.50,dtim0704v.dev.test
dtim0705v,Powered On,p2pucsgenhyp033.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.129.51,dtim0705v.dev.test
dtlr0301v,Powered On,p2pucsgenhyp076.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.27.138.46, 172.27.138.48, 172.27.138.49, 172.27.138.50",DTLR0301V.ncsecu.dev
dtlr0302v,Powered On,p2pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.138.47,DTLR0302V.ncsecu.dev
dtlr0401v,Powered On,p2pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.46,DTLR0401V.ncsecu.dev
dtlr0404v,Powered On,p2pucsgenhyp033.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.136.47,DTLR0404V.ncsecu.dev
dtlr0501v,Powered On,p2pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.27.137.70,DTLR0501V.ncsecu.dev
